CompName,Ehull,(cbrt(NNaLst)+(AnionChgStdLst)^2),((EWaldSumLst)^2*(XWithNaLst*RDiffStdLst))
Na3Nb9In3.0Si10.5S7.5O72,30.446688,1.7625586986541748,163.33876037597656
Na3Ta9In3.0Si10.5S7.5O72,23.16779,1.7625586986541748,146.83201599121094
NaLaNb3SiP5O24,15.567926,0.9325894117355347,295.9064636230469
Na3La3.0Ta9Si10.5S7.5O72,46.737194,1.7625586986541748,261.3511657714844
NaLaTa3SiP5O24,16.322474,0.9325894117355347,256.18804931640625
Na3Zr6Nb6Si10.5S7.5O72,10.697072,1.7625586986541748,69.50456237792969
NaZr2Nb2SiP5O24,2.6137652,0.9325894117355347,68.3095474243164
Na3Zr6Ta6Si10.5S7.5O72,7.703203,1.7625586986541748,63.28733444213867
NaZr2Ta2SiP5O24,0.24152707,0.9325894117355347,62.135581970214844
Na3Ti6Nb6Si10.5S7.5O72,21.221878,1.7625586986541748,37.12267303466797
NaTi2Nb2SiP5O24,0.63376516,0.9325894117355347,36.50762176513672
Na3Ta6Ti6Si10.5S7.5O72,16.01658,1.7625586986541748,34.30257797241211
Na3Nb6Si10.5Sn6S7.5O72,19.967953,1.7625586986541748,69.3526840209961
Na3Ta6Si10.5Sn6S7.5O72,16.750275,1.7625586986541748,65.64541625976562
Na3Nb6Si10.5Ge6S7.5O72,41.041927,1.7625586986541748,161.0979461669922
NaTa2SiGe2P5O24,6.4989557,0.9325894117355347,148.93634033203125
Na3Nb12Si13.5S4.5O72,8.088168,1.5134236812591553,2.343394304559626e-13
NaLaMg(SO4)3,23.352705,1.0,153.95094299316406
NaAlZn(SO4)3,12.981953,1.0,267.2399597167969
NaYZn(SO4)3,9.757114,1.0,146.2686309814453
NaLaZn(SO4)3,36.78243,1.0,233.2755584716797
Na2Zn3Ge(SO4)6,11.308928,1.0,271.2057800292969
NaCaGa(SO4)3,36.07916,1.0,329.52935791015625
NaCaAl(SO4)3,58.287724,1.0,321.21209716796875
NaCaSc(SO4)3,13.165964,1.0,115.85398864746094
NaCaY(SO4)3,3.6730707,1.0,32.44371032714844
NaCaLa(SO4)3,15.7498255,1.0,6.8537797927856445
Na2Ca3Sn(SO4)6,7.215354,1.0,151.38099670410156
Na2Ca3Ge(SO4)6,33.276783,1.0,238.8749237060547
Na2Mg2SiGe2S5O24,56.30092,1.5555555820465088,243.84844970703125
Na6Mg8Nb4Si3(S5O24)3,17.731428,1.5555555820465088,63.06061553955078
Na6Mg8Ta4Si3(S5O24)3,15.971174,1.5555555820465088,58.9246826171875
Na2Zr2Zn2SiS5O24,4.531081,1.5555555820465088,19.200265884399414
NaTiZnP(SO6)2,6.425817,1.2222222089767456,155.1488800048828
Na2Ti2Zn2SiS5O24,17.51088,1.5555555820465088,156.64805603027344
Na2Zn2SiSn2S5O24,23.632803,1.5555555820465088,75.09011840820312
NaZnGeP(SO6)2,49.03059,1.2222222089767456,327.1486511230469
Na3Nb2Zn4P3(SO6)6,1.7447119,1.2222222089767456,115.14097595214844
Na6Nb4Zn8Si3(S5O24)3,20.219532,1.5555555820465088,116.2472152709961
Na3Ta2Zn4P3(SO6)6,2.8875823,1.2222222089767456,110.23567199707031
Na6Ta4Zn8Si3(S5O24)3,18.273443,1.5555555820465088,111.13804626464844
NaCaZrP(SO6)2,41.267525,1.2222222089767456,110.69051361083984
Na2Ca2Zr2SiS5O24,17.463703,1.5555555820465088,112.05064392089844
NaCaTiP(SO6)2,58.602383,1.2222222089767456,229.42068481445312
NaCaSnP(SO6)2,45.456184,1.2222222089767456,286.45697021484375
Na2Ca2SiSn2S5O24,50.69057,1.5555555820465088,289.6723937988281
NaCaGeP(SO6)2,110.2054,1.2222222089767456,461.5975646972656
Na2Ca2SiGe2S5O24,104.27349,1.5555555820465088,465.58868408203125
Na3Ca4Nb2P3(SO6)6,25.321096,1.2222222089767456,157.32310485839844
Na6Ca8Nb4Si3(S5O24)3,60.676556,1.5555555820465088,158.5067138671875
Na6Ca8Ta4Si3(S5O24)3,54.2501,1.5555555820465088,139.08499145507812
Na2Ga4SiS5O24,37.84672,1.5555555820465088,0.0
Na2Al2Ga2SiS5O24,35.64933,1.5555555820465088,115.59806823730469
NaScGaP(SO6)2,10.403146,1.2222222089767456,139.56080627441406
Na2Sc2Ga2SiS5O24,43.466553,1.5555555820465088,140.2288055419922
NaYGaP(SO6)2,35.41655,1.2222222089767456,275.36260986328125
Na2Y2Ga2SiS5O24,72.96597,1.5555555820465088,276.0412292480469
NaInGaP(SO6)2,11.847359,1.2222222089767456,263.98040771484375
Na2In2Ga2SiS5O24,45.033543,1.5555555820465088,259.3500671386719
NaLaGaP(SO6)2,68.90213,1.2222222089767456,359.126220703125
Na2La2Ga2SiS5O24,99.90146,1.5555555820465088,359.96221923828125
NaAl2P(SO6)2,0.065675825,1.2222222089767456,0.0
Na2Al4SiS5O24,36.75239,1.5555555820465088,0.0
NaScAlP(SO6)2,13.569349,1.2222222089767456,200.38145446777344
NaYAlP(SO6)2,44.22914,1.2222222089767456,299.76806640625
Na2Y2Al2SiS5O24,78.405945,1.5555555820465088,301.4556579589844
Na2Al2In2SiS5O24,46.63861,1.5555555820465088,347.565673828125
NaLaAlP(SO6)2,67.19592,1.2222222089767456,353.1122741699219
Na2La2Al2SiS5O24,95.76014,1.5555555820465088,353.4503479003906
Na2Y2Sc2SiS5O24,22.152784,1.5555555820465088,93.71137237548828
Na2Sc2In2SiS5O24,21.609316,1.5555555820465088,59.472530364990234
NaLaScP(SO6)2,14.512646,1.2222222089767456,141.64047241210938
Na2La2Sc2SiS5O24,47.465214,1.5555555820465088,142.78775024414062
NaY2P(SO6)2,7.9743285,1.2222222089767456,0.0
Na2Y4SiS5O24,26.067049,1.5555555820465088,0.0
Na2Y2In2SiS5O24,35.946514,1.5555555820465088,95.1939468383789
NaLaYP(SO6)2,22.115248,1.2222222089767456,49.5742073059082
Na2La2Y2SiS5O24,31.356579,1.5555555820465088,49.79763412475586
Na2In4SiS5O24,32.12069,1.5555555820465088,0.0
NaLaInP(SO6)2,23.14771,1.2222222089767456,193.72799682617188
Na2La2In2SiS5O24,64.36043,1.5555555820465088,194.59088134765625
NaLa2P(SO6)2,36.71147,1.2222222089767456,0.0
Na2MgZr3Si2(SO6)4,16.198608,1.8888888359069824,0.0
Na2MgTi3Si2(SO6)4,22.145565,1.8888888359069824,90.75582122802734
Na2MgSn3P4(SO12)2,1.4959797,1.2222222089767456,35.646217346191406
Na2MgGe3P4(SO12)2,17.875692,1.2222222089767456,244.3235321044922
NaMgNbP2SO12,13.239776,1.2222222089767456,68.23831939697266
NaMgNbSi(SO6)2,75.64424,1.8888888359069824,69.49700164794922
NaMgTaP2SO12,17.354822,1.2222222089767456,62.0842170715332
NaMgTaSi(SO6)2,78.579094,1.8888888359069824,62.98347473144531
Na2Zr3ZnP4(SO12)2,4.871157,1.2222222089767456,13.116158485412598
Na2Zr3ZnSi2(SO6)4,21.02788,1.8888888359069824,13.284416198730469
Na2ZnSi2Sn3(SO6)4,52.04556,1.8888888359069824,66.0732192993164
Na2ZnGe3P4(SO12)2,28.670427,1.2222222089767456,294.227294921875
Na2ZnSi2Ge3(SO6)4,86.794136,1.8888888359069824,298.32904052734375
NaNbZnP2SO12,30.44554,1.2222222089767456,112.8779525756836
NaNbZnSi(SO6)2,76.61054,1.8888888359069824,114.83582305908203
NaTaZnP2SO12,35.023087,1.2222222089767456,105.0362319946289
NaTaZnSi(SO6)2,76.223724,1.8888888359069824,106.42692565917969
Na2CaZr3P4(SO12)2,12.04091,1.2222222089767456,120.93997192382812
Na2CaZr3Si2(SO6)4,27.223934,1.8888888359069824,122.58119201660156
Na2CaTi3P4(SO12)2,19.034496,1.2222222089767456,261.741455078125
Na2CaTi3Si2(SO6)4,41.00839,1.8888888359069824,265.9023132324219
Na2CaSi2Sn3(SO6)4,66.95491,1.8888888359069824,338.8183898925781
Na2CaGe3P4(SO12)2,58.6748,1.2222222089767456,547.8218994140625
Na2CaSi2Ge3(SO6)4,120.48191,1.8888888359069824,556.632080078125
Na2CaHf3P4(SO12)2,8.521313,1.2222222089767456,117.22164154052734
Na2CaHf3Si2(SO6)4,6.4190006,1.8888888359069824,118.96478271484375
NaCaNbP2SO12,74.92287,1.2222222089767456,213.43417358398438
NaCaTaP2SO12,82.271805,1.2222222089767456,185.39353942871094
NaCaTaSi(SO6)2,152.53862,1.8888888359069824,187.6647186279297
NaZrGaP2SO12,12.712868,1.2222222089767456,101.23014831542969
NaZrGaSi(SO6)2,18.671673,1.8888888359069824,103.16184997558594
NaTiGaSi(SO6)2,16.084894,1.8888888359069824,18.324962615966797
NaGaSnP2SO12,6.3509603,1.2222222089767456,106.1800765991211
NaGaSiSn(SO6)2,49.45109,1.8888888359069824,107.58507537841797
NaGaGeP2SO12,23.962154,1.2222222089767456,143.07748413085938
NaGaSiGe(SO6)2,75.80102,1.8888888359069824,145.1455841064453
NaHfGaP2SO12,3.269215,1.2222222089767456,89.47588348388672
Na2NbGa3P4(SO12)2,15.870864,1.2222222089767456,23.152772903442383
Na2NbGa3Si2(SO6)4,40.312565,1.8888888359069824,23.49747085571289
Na2TaGa3P4(SO12)2,15.100795,1.2222222089767456,22.521093368530273
NaZrAlP2SO12,18.456202,1.2222222089767456,159.67611694335938
NaZrAlSi(SO6)2,39.204033,1.8888888359069824,161.90533447265625
NaTiAlSi(SO6)2,24.499832,1.8888888359069824,74.71257781982422
NaAlSnP2SO12,8.24891,1.2222222089767456,211.61349487304688
NaAlSiSn(SO6)2,68.29049,1.8888888359069824,215.15426635742188
NaAlGeP2SO12,8.277525,1.2222222089767456,7.225954532623291
NaAlSiGe(SO6)2,78.252266,1.8888888359069824,7.3180060386657715
NaHfAlP2SO12,9.88521,1.2222222089767456,147.47256469726562
Na2NbAl3P4(SO12)2,8.074383,1.2222222089767456,101.0875244140625
Na2NbAl3Si2(SO6)4,41.5755,1.8888888359069824,102.15719604492188
Na2TaAl3P4(SO12)2,8.0269985,1.2222222089767456,97.19938659667969
Na2TaAl3Si2(SO6)4,44.43936,1.8888888359069824,98.85245513916016
NaZrScSi(SO6)2,34.304775,1.8888888359069824,16.536720275878906
NaScSiSn(SO6)2,71.17438,1.8888888359069824,64.13491821289062
NaScGeP2SO12,31.54829,1.2222222089767456,260.0843200683594
NaScSiGe(SO6)2,109.63903,1.8888888359069824,264.60845947265625
NaHfScSi(SO6)2,31.836071,1.8888888359069824,22.42981719970703
NaYZrP2SO12,23.796064,1.2222222089767456,96.37236785888672
NaYZrSi(SO6)2,61.92512,1.8888888359069824,97.53887176513672
NaYTiP2SO12,48.471344,1.2222222089767456,208.39903259277344
NaYTiSi(SO6)2,87.58926,1.8888888359069824,211.75601196289062
NaYSnP2SO12,31.578796,1.2222222089767456,214.28439331054688
NaYSiSn(SO6)2,99.185005,1.8888888359069824,217.62600708007812
NaYGeP2SO12,80.628845,1.2222222089767456,399.0375671386719
NaYSiGe(SO6)2,161.71603,1.8888888359069824,404.0994567871094
NaYHfSi(SO6)2,63.07466,1.8888888359069824,99.07909393310547
Na2Y3NbP4(SO12)2,12.711454,1.2222222089767456,135.21180725097656
Na2Y3TaP4(SO12)2,11.926292,1.2222222089767456,126.97144317626953
Na2Y3TaSi2(SO6)4,60.216324,1.8888888359069824,128.94590759277344
NaZrInSi(SO6)2,26.736673,1.8888888359069824,79.16246032714844
NaTiInSi(SO6)2,47.695778,1.8888888359069824,228.11383056640625
NaInSiSn(SO6)2,68.01113,1.8888888359069824,163.91748046875
NaInGeP2SO12,43.31349,1.2222222089767456,413.33172607421875
NaHfInSi(SO6)2,27.381765,1.8888888359069824,87.53083801269531
Na2NbIn3Si2(SO6)4,41.518227,1.8888888359069824,178.15350341796875
Na2TaIn3Si2(SO6)4,45.409508,1.8888888359069824,173.6717071533203
NaLaZrP2SO12,66.17029,1.2222222089767456,135.60140991210938
NaLaZrSi(SO6)2,99.84533,1.8888888359069824,137.3155975341797
NaLaTiP2SO12,99.96547,1.2222222089767456,256.4974060058594
NaLaTiSi(SO6)2,139.57521,1.8888888359069824,261.2591247558594
NaLaSnP2SO12,71.979774,1.2222222089767456,312.69122314453125
NaLaSiSn(SO6)2,141.6116,1.8888888359069824,317.70953369140625
NaLaGeP2SO12,118.53352,1.2222222089767456,486.1537780761719
NaLaSiGe(SO6)2,183.6618,1.8888888359069824,493.27215576171875
NaLaHfP2SO12,75.667786,1.2222222089767456,132.78517150878906
NaLaHfSi(SO6)2,107.11431,1.8888888359069824,135.2374267578125
Na2La3NbP4(SO12)2,45.936157,1.2222222089767456,153.68263244628906
Na2La3NbSi2(SO6)4,85.349174,1.8888888359069824,155.8721923828125
Na2La3TaP4(SO12)2,42.3434,1.2222222089767456,140.8517608642578
Na2La3TaSi2(SO6)4,86.23941,1.8888888359069824,143.06259155273438
Na6Mg4Nb8Si9(SO8)9,58.00567,2.0,67.59465026855469
Na6Mg4Ta8Si9(SO8)9,47.59914,2.0,59.99531173706055
Na3Nb4Zn2(PO4)9,11.168428,1.0,98.47926330566406
Na6Ta8Zn4Si9(SO8)9,48.718296,2.0,91.5722427368164
Na3Ta4Zn2(PO4)9,12.340651,1.0,89.16214752197266
Na6Ca4Nb8Si9(SO8)9,87.066124,2.0,247.5898895263672
Na2Nb2Ga2Si3(SO8)3,54.325485,2.0,24.053077697753906
Na2Ta2Ga2Si3(SO8)3,52.421444,2.0,22.55152702331543
Na2Nb2Al2Si3(SO8)3,59.17494,2.0,110.7292709350586
Na2Ta2Al2Si3(SO8)3,56.97235,2.0,102.84888458251953
Na2Sc2Nb2Si3(SO8)3,69.21196,2.0,88.52276611328125
Na2Sc2Ta2Si3(SO8)3,69.2842,2.0,80.7486801147461
Na2Y2Nb2Si3(SO8)3,109.23589,2.0,188.32728576660156
NaYNb(PO4)3,24.638964,1.0,183.73989868164062
Na2Y2Ta2Si3(SO8)3,112.65398,2.0,169.0662384033203
Na2Nb2In2Si3(SO8)3,74.34543,2.0,185.5438995361328
NaNbIn(PO4)3,10.046501,1.0,180.7569580078125
Na2Ta2In2Si3(SO8)3,82.44412,2.0,171.84967041015625
NaLaNb(PO4)3,92.61729,1.0,238.28651428222656
Na2La2Ta2Si3(SO8)3,161.59485,2.0,216.0387420654297
NaLaTa(PO4)3,90.85539,1.0,210.26487731933594
Na2Zr4Si3(SO8)3,19.433153,2.0,0.0
Na2Zr2Ti2Si3(SO8)3,19.989216,2.0,88.28587341308594
Na2Zr2Si3Sn2(SO8)3,39.860477,2.0,32.05022048950195
NaZrGe(PO4)3,11.008955,1.0,210.98226928710938
Na2Ti4Si3(SO8)3,23.618101,2.0,0.0
Na2Ti2Si3Sn2(SO8)3,43.857525,2.0,106.43812561035156
Na2Si3Sn4(SO8)3,66.07363,2.0,0.0
Na2Si3Sn2Ge2(SO8)3,84.87853,2.0,258.7343444824219
Na2Hf2Si3Sn2(SO8)3,26.33011,2.0,20.98627281188965
Na2Si3Ge4(SO8)3,96.55167,2.0,0.0
NaGe2(PO4)3,1.2093556,1.0,0.0
Na2Hf2Si3Ge2(SO8)3,39.18729,2.0,200.5543212890625
NaHfGe(PO4)3,3.4085846,1.0,195.84352111816406
Na3MgNb5Si6(SO12)3,47.26311,1.8888888359069824,54.788639068603516
Na3MgTa5Si6(SO12)3,35.798077,1.8888888359069824,47.70289611816406
Na3Nb5ZnSi6(SO12)3,48.90679,1.8888888359069824,74.74153900146484
Na3Nb5ZnSi3(PO6)6,0.97613037,1.2222222089767456,73.56949615478516
Na3Ta5ZnSi6(SO12)3,34.14342,1.8888888359069824,65.89661407470703
Na3CaTa5Si6(SO12)3,47.05539,1.8888888359069824,193.39601135253906
Na2Nb3AlSi4(SO12)2,37.81063,1.8888888359069824,90.4910659790039
Na2Ta3AlSi4(SO12)2,25.052336,1.8888888359069824,80.82958984375
Na2ScNb3Si4(SO12)2,40.927338,1.8888888359069824,81.34922790527344
Na2ScTa3Si4(SO12)2,31.771965,1.8888888359069824,71.49597930908203
Na2YTa3Si2(PO6)4,4.1278152,1.2222222089767456,161.8613739013672
Na2Ta3InSi4(SO12)2,29.06049,1.8888888359069824,130.16250610351562
Na2LaNb3Si4(SO12)2,74.04155,1.8888888359069824,266.9626159667969
Na2LaNb3Si2(PO6)4,27.410536,1.2222222089767456,262.106689453125
Na2LaTa3Si4(SO12)2,74.177795,1.8888888359069824,231.3433074951172
Na2LaTa3Si2(PO6)4,25.414476,1.2222222089767456,227.23153686523438
NaZrNbSi(PO6)2,3.083609,1.2222222089767456,60.483028411865234
NaZrTaSi2SO12,24.624046,1.8888888359069824,56.14973831176758
NaZrTaSi(PO6)2,1.693722,1.2222222089767456,55.17879867553711
NaTaTiSi2SO12,13.869787,1.8888888359069824,30.511844635009766
NaTaSi2SnSO12,43.015316,1.8888888359069824,58.23991775512695
NaNbSi2GeSO12,61.012707,1.8888888359069824,142.76300048828125
NaNbSiGe(PO6)2,11.770629,1.2222222089767456,140.72430419921875
NaTaSi2GeSO12,44.680798,1.8888888359069824,134.94808959960938
NaTaSiGe(PO6)2,8.258545,1.2222222089767456,133.08438110351562
NaHfNbSi2SO12,21.305677,1.8888888359069824,52.60956573486328
NaHfTaSi2SO12,14.816824,1.8888888359069824,47.7978401184082
Na2Ta2Nb2Si5SO24,5.477747,1.5555555820465088,0.0
Na2Ta4Si5SO24,4.443189,1.5555555820465088,0.0
Na3LaMg3(SO4)6,10.238959,1.1447142362594604,148.72349548339844
Na3Zn3Ga(SO4)6,7.315834,1.1447142362594604,134.18482971191406
Na3AlZn3(SO4)6,16.7832,1.1447142362594604,215.48886108398438
Na3ScZn3(SO4)6,8.83955,1.1447142362594604,4.762126922607422
Na3YZn3(SO4)6,14.263683,1.1447142362594604,142.82553100585938
Na3Zn3In(SO4)6,3.5124557,1.1447142362594604,65.86749267578125
Na3LaZn3(SO4)6,28.596989,1.1447142362594604,246.0413055419922
Na9Ti1.5Zn10.5S18O72,0.7167239,1.1447142362594604,93.59100341796875
Na9Zn10.5Sn1.5S18O72,2.0812645,1.1447142362594604,37.054100036621094
Na9Zn10.5Ge1.5S18O72,14.775593,1.1447142362594604,157.43923950195312
Na9NbZn11(SO4)18,4.0263653,1.1447142362594604,67.47476959228516
Na9TaZn11(SO4)18,3.4603348,1.1447142362594604,66.82363891601562
Na3Ca3Ga(SO4)6,22.01741,1.1447142362594604,150.99801635742188
Na3Ca3Al(SO4)6,29.109009,1.1447142362594604,151.3048095703125
Na3Ca3Y(SO4)6,5.491295,1.1447142362594604,17.991226196289062
Na3Ca3La(SO4)6,18.008816,1.1447142362594604,4.374314308166504
Na9Ca10.5Zr1.5S18O72,1.3499525,1.1447142362594604,30.00265884399414
Na9Ca10.5Sn1.5S18O72,14.627079,1.1447142362594604,56.506290435791016
Na9Ca10.5Hf1.5S18O72,2.386806,1.1447142362594604,30.061132431030273
Na9Ca11Nb(SO4)18,10.540519,1.1447142362594604,40.20433807373047
Na9Ca11Ta(SO4)18,14.884217,1.1447142362594604,37.46295928955078
Na3Mg2Ga2PS5O24,1.5864513,1.2836030721664429,103.58053588867188
Na9Mg6Ga6Si1.5S16.5O72,8.219408,1.3661675453186035,104.0820083618164
Na3Mg2Al2PS5O24,1.2418342,1.2836030721664429,162.90956115722656
Na9Mg6Al6Si1.5S16.5O72,10.61131,1.3661675453186035,163.5249786376953
Na3Y2Mg2PS5O24,1.1889716,1.2836030721664429,96.98143005371094
Na3La2Mg2PS5O24,22.604643,1.2836030721664429,136.3680877685547
Na9La6Mg6Si1.5S16.5O72,32.707573,1.3661675453186035,137.244873046875
Na9Mg9Si1.5Sn3S16.5O72,6.5348353,1.3661675453186035,23.175777435302734
Na9Mg9Si1.5Ge3S16.5O72,27.359077,1.3661675453186035,151.93862915039062
Na9Zn6Ga6Si1.5S16.5O72,24.25562,1.3661675453186035,157.66575622558594
Na3Al2Zn2PS5O24,18.289757,1.2836030721664429,237.07618713378906
Na9Al6Zn6Si1.5S16.5O72,27.95797,1.3661675453186035,238.29551696777344
Na3Sc2Zn2PS5O24,5.047703,1.2836030721664429,4.675379753112793
Na9Sc6Zn6Si1.5S16.5O72,16.709906,1.3661675453186035,4.697293281555176
Na3Y2Zn2PS5O24,21.14621,1.2836030721664429,129.4470672607422
Na9Y6Zn6Si1.5S16.5O72,36.868263,1.3661675453186035,130.2941436767578
Na3Zn2In2PS5O24,7.338344,1.2836030721664429,76.13284301757812
Na3La2Zn2PS5O24,42.44109,1.2836030721664429,206.41696166992188
Na9Zr3Zn9Si1.5S16.5O72,7.7956104,1.3661675453186035,18.158294677734375
Na3TiZn3PS5O24,4.601119,1.2836030721664429,133.33370971679688
Na9Ti3Zn9Si1.5S16.5O72,19.016548,1.3661675453186035,133.80125427246094
Na3Zn3SnPS5O24,11.472569,1.2836030721664429,56.351261138916016
Na9Zn9Si1.5Sn3S16.5O72,24.357792,1.3661675453186035,56.54377746582031
Na3Zn3GePS5O24,28.359612,1.2836030721664429,242.30264282226562
Na9Zn9Si1.5Ge3S16.5O72,41.83699,1.3661675453186035,245.27452087402344
Na9Hf3Zn9Si1.5S16.5O72,3.4679527,1.3661675453186035,26.968717575073242
Na9Nb2Zn10P3(S5O24)3,13.908521,1.2836030721664429,87.78384399414062
Na9Nb2Zn10Si1.5S16.5O72,26.567778,1.3661675453186035,87.7916488647461
Na9Ta2Zn10P3(S5O24)3,18.133612,1.2836030721664429,85.41436767578125
Na9Ta2Zn10Si1.5S16.5O72,24.263105,1.3661675453186035,85.77496337890625
Na3Ca2Ga2PS5O24,30.525414,1.2836030721664429,293.13525390625
Na9Ca6Ga6Si1.5S16.5O72,37.67044,1.3661675453186035,294.1898498535156
Na3Ca2Al2PS5O24,33.17305,1.2836030721664429,285.9168701171875
Na9Ca6Al6Si1.5S16.5O72,43.75874,1.3661675453186035,287.0702819824219
Na9Ca6Sc6Si1.5S16.5O72,11.069544,1.3661675453186035,103.30055236816406
Na3Ca2Y2PS5O24,11.257302,1.2836030721664429,28.79430389404297
Na9Ca6Y6Si1.5S16.5O72,14.502088,1.3661675453186035,28.8076114654541
Na3Ca2In2PS5O24,8.200877,1.2836030721664429,147.53167724609375
Na9Ca6In6Si1.5S16.5O72,19.721832,1.3661675453186035,148.0133056640625
Na9Ca6La6Si1.5S16.5O72,24.528412,1.3661675453186035,6.078365802764893
Na3Ca3ZrPS5O24,17.33198,1.2836030721664429,59.52191162109375
Na3Ca3TiPS5O24,25.08673,1.2836030721664429,113.89124298095703
Na3Ca3SnPS5O24,23.543362,1.2836030721664429,133.9738311767578
Na3Ca3GePS5O24,47.118156,1.2836030721664429,213.31687927246094
Na9Ca9Si1.5Ge3S16.5O72,83.185104,1.3661675453186035,213.78834533691406
Na9Ca9Hf3Si1.5S16.5O72,17.081833,1.3661675453186035,59.18466567993164
Na9Ca10Nb2P3(S5O24)3,23.939583,1.2836030721664429,74.21202087402344
Na9Ca10Nb2Si1.5S16.5O72,40.8705,1.3661675453186035,74.56668853759766
Na9Ca10Ta2P3(S5O24)3,28.68017,1.2836030721664429,67.05486297607422
Na9Ca10Ta2Si1.5S16.5O72,39.35231,1.3661675453186035,67.39507293701172
Na3Mg2Zr2P3(SO8)3,0.42668623,1.3947142362594604,0.0
Na9Mg6Zr6Si4.5S13.5O72,28.26408,1.8644373416900635,1.3274384575486659e-13
Na9Mg6Ti6Si4.5S13.5O72,29.841623,1.8644373416900635,88.91130065917969
Na9Mg6Si4.5Sn6S13.5O72,51.28743,1.8644373416900635,32.430233001708984
Na3Mg2Ge2P3(SO8)3,15.986687,1.3947142362594604,215.43939208984375
Na9Mg6Si4.5Ge6S13.5O72,82.341324,1.8644373416900635,217.61614990234375
Na3Hf2Mg2P3(SO8)3,2.4796593,1.3947142362594604,5.709419250488281
Na9Mg8Ta4Si4.5S13.5O72,49.61826,1.8644373416900635,52.49128341674805
Na9Zr6Zn6Si4.5S13.5O72,31.345337,1.8644373416900635,17.071365356445312
Na9Ti6Zn6Si4.5S13.5O72,37.961166,1.8644373416900635,139.73887634277344
Na3Zn2Sn2P3(SO8)3,16.520752,1.3947142362594604,66.06401824951172
Na9Zn6Si4.5Sn6S13.5O72,54.4971,1.8644373416900635,66.80802917480469
Na3Zn2Ge2P3(SO8)3,31.802137,1.3947142362594604,292.3580627441406
Na9Zn6Si4.5Ge6S13.5O72,87.656395,1.8644373416900635,294.9382629394531
Na3Hf2Zn2P3(SO8)3,11.306832,1.3947142362594604,24.780439376831055
Na9Hf6Zn6Si4.5S13.5O72,22.36984,1.8644373416900635,25.041746139526367
Na9Nb4Zn8P9(SO8)9,21.150316,1.3947142362594604,102.36075592041016
Na9Nb4Zn8Si4.5S13.5O72,57.64491,1.8644373416900635,103.34314727783203
Na9Ta4Zn8P9(SO8)9,23.260315,1.3947142362594604,97.54156494140625
Na9Ta4Zn8Si4.5S13.5O72,58.570248,1.8644373416900635,98.3965072631836
Na3Ca2Zr2P3(SO8)3,16.733168,1.3947142362594604,98.48876953125
Na9Ca6Zr6Si4.5S13.5O72,39.535835,1.8644373416900635,99.55216217041016
Na3Ca2Ti2P3(SO8)3,26.70542,1.3947142362594604,204.65805053710938
Na9Ca6Ti6Si4.5S13.5O72,52.74626,1.8644373416900635,207.64048767089844
Na3Ca2Sn2P3(SO8)3,35.002224,1.3947142362594604,256.0657043457031
Na9Ca6Si4.5Sn6S13.5O72,76.711075,1.8644373416900635,259.198486328125
Na3Ca2Ge2P3(SO8)3,58.51506,1.3947142362594604,416.66845703125
Na9Ca6Si4.5Ge6S13.5O72,113.2992,1.8644373416900635,418.2939453125
Na3Ca2Hf2P3(SO8)3,19.849024,1.3947142362594604,96.13540649414062
Na9Ca8Nb4P9(SO8)9,27.63387,1.3947142362594604,139.61126708984375
Na9Ca8Ta4P9(SO8)9,33.95576,1.3947142362594604,122.6301040649414
Na9Ca8Ta4Si4.5S13.5O72,89.00109,1.8644373416900635,124.37657165527344
Na9Ga12Si4.5S13.5O72,56.17205,1.8644373416900635,0.0
Na3Al2Ga2P3(SO8)3,20.98807,1.3947142362594604,101.86841583251953
Na9Al6Ga6Si4.5S13.5O72,55.57057,1.8644373416900635,103.09722137451172
Na3Sc2Ga2P3(SO8)3,10.496398,1.3947142362594604,123.42276763916016
Na9Sc6Ga6Si4.5S13.5O72,53.6585,1.8644373416900635,124.64885711669922
Na3Y2Ga2P3(SO8)3,39.958992,1.3947142362594604,243.45028686523438
Na9Y6Ga6Si4.5S13.5O72,80.38713,1.8644373416900635,247.11587524414062
Na9In6Ga6Si4.5S13.5O72,56.13332,1.8644373416900635,235.6742401123047
Na3La2Ga2P3(SO8)3,64.72616,1.3947142362594604,316.8645324707031
Na9La6Ga6Si4.5S13.5O72,101.14616,1.8644373416900635,321.4585876464844
Na3Al4P3(SO8)3,21.230223,1.3947142362594604,0.0
Na3Sc2Al2P3(SO8)3,11.1491,1.3947142362594604,177.65725708007812
Na9Sc6Al6Si4.5S13.5O72,46.643486,1.8644373416900635,179.55850219726562
Na3Y2Al2P3(SO8)3,41.845387,1.3947142362594604,265.0146789550781
Na9Y6Al6Si4.5S13.5O72,73.7559,1.8644373416900635,268.36083984375
Na3Al2In2P3(SO8)3,16.716528,1.3947142362594604,306.06158447265625
Na9Al6In6Si4.5S13.5O72,46.178665,1.8644373416900635,309.0820007324219
Na9La6Al6Si4.5S13.5O72,100.01763,1.8644373416900635,316.4159240722656
Na9Sc12Si4.5S13.5O72,16.436066,1.8644373416900635,0.0
Na9Y6Sc6Si4.5S13.5O72,26.93407,1.8644373416900635,83.38651275634766
Na9Sc6In6Si4.5S13.5O72,39.136993,1.8644373416900635,53.047176361083984
Na3La2Sc2P3(SO8)3,14.658975,1.3947142362594604,124.99751281738281
