CompName,NewEhullLst,EWaldSumLst,EFormLst,RDiffLst,RDiffStdLst,RDiffNaLst,EleNegStdLst,XDiffLst,AnionXStdLst,XWithNaLst,ChgDiffLst,ChgStdLst,AnionChgStdLst,NNaLst,RRatioNaLst
NaMgTiP(SO6)2,-8.280942364453445,-58.93294468404259,-2.1060073824074084,0.11499999999999999,0.057499999999999996,-0.35750000000000004,0.11499999999999999,0.22999999999999998,0.1838477631085024,0.495,2.0,1.0,0.4714045207910317,1.0,0.6495098039215685
NaMgSnP(SO6)2,-6.459928475567221,-58.41471461099135,-1.8598762805555549,0.030000000000000027,0.015000000000000013,-0.31500000000000006,0.32499999999999996,0.6499999999999999,0.1838477631085024,0.7050000000000002,2.0,1.0,0.4714045207910317,1.0,0.6911764705882353
NaHfMgP(SO6)2,-21.15184514223558,-58.57702984865492,-2.2070693685185208,0.010000000000000009,0.0050000000000000044,-0.30500000000000005,0.0050000000000000044,0.010000000000000009,0.1838477631085024,0.3750000000000001,2.0,1.0,0.4714045207910317,1.0,0.7009803921568627
Na2Hf2Mg2SiS5O24,-21.480805281377503,-58.822946162026476,-2.1195553407407433,0.010000000000000009,0.0050000000000000044,-0.30500000000000005,0.0050000000000000044,0.010000000000000009,0.25342103744997624,0.3750000000000001,2.0,1.0,0.7453559924999298,1.0,0.7009803921568627
Na3Mg4Nb2P3(SO6)6,-18.01180822290392,-59.09088672661136,-2.0462598962962955,0.07999999999999996,0.03771236166328251,-0.32666666666666666,0.1367073110293992,0.29000000000000004,0.18384776310850243,0.4766666666666669,3.0,1.4142135623730951,0.4714045207910317,1.0,0.6797385620915033
Na3Mg4Ta2P3(SO6)6,-14.451993408087766,-59.181351590004574,-2.092216470370369,0.07999999999999996,0.03771236166328251,-0.32666666666666666,0.089566858950296,0.18999999999999995,0.18384776310850243,0.44333333333333325,3.0,1.4142135623730951,0.4714045207910317,1.0,0.6797385620915033
NaHfZnP(SO6)2,-10.916011808892698,-58.46997152395955,-2.024829110185186,0.030000000000000027,0.015000000000000013,-0.29500000000000004,0.17499999999999993,0.34999999999999987,0.1838477631085024,0.545,2.0,1.0,0.4714045207910317,1.0,0.7107843137254901
Na2Hf2Zn2SiS5O24,-25.069451114707686,-58.758200728266054,-1.9242184736111103,0.030000000000000027,0.015000000000000015,-0.29500000000000004,0.17499999999999993,0.34999999999999987,0.25342103744997624,0.545,2.0,1.0,0.7453559924999298,1.0,0.7107843137254901
Na2Ca2Hf2SiS5O24,-2.02261778137267,-58.46997480101482,-2.194640793055556,0.29000000000000004,0.14500000000000002,-0.16500000000000004,0.15000000000000002,0.30000000000000004,0.25342103744997624,0.21999999999999986,2.0,1.0,0.7453559924999298,1.0,0.8382352941176471
NaAlGaP(SO6)2,-1.0737988459384091,-58.991258597613566,-1.942238474074074,0.08499999999999996,0.04249999999999998,-0.4425,0.09999999999999998,0.19999999999999996,0.1838477631085024,0.7799999999999999,0.0,0.0,0.4714045207910317,1.0,0.5661764705882353
NaSc2P(SO6)2,-20.322574172628514,-58.12390330302939,-2.3127938685185194,0.0,0.0,-0.275,0.0,0.0,0.1838477631085024,0.43000000000000005,0.0,0.0,0.4714045207910317,1.0,0.7303921568627451
NaScInP(SO6)2,-16.614326623707782,-57.999463253121625,-2.021066101851853,0.05500000000000005,0.027500000000000024,-0.24750000000000005,0.20999999999999996,0.41999999999999993,0.1838477631085024,0.6399999999999998,0.0,0.0,0.4714045207910317,1.0,0.7573529411764706
NaYInP(SO6)2,-2.6361090311266757,-57.613867102635645,-2.055072671296288,0.09999999999999998,0.04999999999999999,-0.16999999999999993,0.28,0.56,0.1838477631085024,0.57,0.0,0.0,0.4714045207910317,1.0,0.8333333333333334
NaIn2P(SO6)2,-12.31110195040964,-57.79968600914572,-1.7147613074074064,0.0,0.0,-0.21999999999999997,0.0,0.0,0.1838477631085024,0.8500000000000002,0.0,0.0,0.4714045207910317,1.0,0.7843137254901961
Na2MgTi3P4(SO12)2,-10.367768052292552,-57.010561559104,-2.337258620833334,0.11499999999999999,0.04979646071760521,-0.38625,0.09959292143521045,0.22999999999999998,0.1838477631085024,0.5524999999999999,2.0,0.8660254037844386,0.4714045207910317,1.0,0.6213235294117647
Na2Hf3MgP4(SO12)2,-13.035719441183584,-56.377348228156684,-2.5027600953703715,0.010000000000000009,0.004330127018922198,-0.3075000000000001,0.004330127018922197,0.010000000000000009,0.1838477631085024,0.37250000000000016,2.0,0.8660254037844386,0.4714045207910317,1.0,0.6985294117647057
Na2Hf3ZnP4(SO12)2,-8.177478700438606,-56.317035816500116,-2.41163996620373,0.030000000000000027,0.012990381056766592,-0.3025,0.15155444566227672,0.34999999999999987,0.1838477631085024,0.45750000000000013,2.0,0.8660254037844386,0.4714045207910317,1.0,0.7034313725490197
Na2Hf3ZnSi2(SO6)4,-12.530430089327298,-56.74826023726205,-2.2232508111111104,0.030000000000000027,0.012990381056766592,-0.3025,0.15155444566227672,0.34999999999999987,0.32055507413790163,0.45750000000000013,2.0,0.8660254037844386,0.9428090415820634,1.0,0.7034313725490197
NaTiGaP2SO12,-1.2168775496393032,-56.794441806303475,-2.1664662990740737,0.015000000000000013,0.007500000000000007,-0.4075,0.135,0.27,0.1838477631085024,0.745,1.0,0.5,0.4714045207910317,1.0,0.6004901960784315
NaTiAlP2SO12,-7.080715512592615,-57.060826412698724,-2.343533649999998,0.06999999999999995,0.034999999999999976,-0.44999999999999996,0.03500000000000003,0.07000000000000006,0.1838477631085024,0.6450000000000001,1.0,0.5,0.4714045207910317,1.0,0.5588235294117647
NaZrScP2SO12,-11.02150717926622,-56.01006616210342,-2.5142669287037043,0.025000000000000022,0.012500000000000011,-0.2875000000000001,0.015000000000000013,0.030000000000000027,0.1838477631085024,0.41500000000000015,1.0,0.5,0.4714045207910317,1.0,0.7181372549019607
NaScTiP2SO12,-0.3498405125995845,-56.48578645350255,-2.4406518638888905,0.14,0.07,-0.345,0.08999999999999998,0.17999999999999994,0.1838477631085024,0.5200000000000001,1.0,0.5,0.4714045207910317,1.0,0.6617647058823529
NaScSnP2SO12,-5.811275697787963,-56.12044179708738,-2.1954954425925934,0.05500000000000005,0.027500000000000024,-0.3025,0.29999999999999993,0.5999999999999999,0.1838477631085024,0.7300000000000001,1.0,0.5,0.4714045207910317,1.0,0.7034313725490197
Na2Sc3NbP4(SO12)2,-18.313946293035947,-56.377974471334205,-2.4363235814814805,0.10499999999999998,0.045466333698683026,-0.30125,0.10392304845413264,0.24,0.1838477631085024,0.4899999999999999,2.0,0.8660254037844386,0.4714045207910317,1.0,0.704656862745098
Na2Sc3TaP4(SO12)2,-18.85614536711077,-56.482188798081246,-2.470791012037037,0.10499999999999998,0.045466333698683026,-0.30125,0.060621778264910664,0.1399999999999999,0.1838477631085024,0.46499999999999997,2.0,0.8660254037844386,0.4714045207910317,1.0,0.704656862745098
NaZrInP2SO12,-3.2798914385207176,-55.88914126463337,-2.2152506481481473,0.08000000000000007,0.040000000000000036,-0.26,0.22499999999999998,0.44999999999999996,0.1838477631085024,0.6250000000000001,1.0,0.5,0.4714045207910317,1.0,0.7450980392156863
